datetime,commission,exec_id,last_price,last_quantity,order_book_id,order_id,position_effect,side,symbol,tax,trading_datetime,transaction_cost
2014-04-01 15:00:00,590.272,15964704670069,8.02,92000.0,601011.XSHG,15964704670238,CLOSE,SELL,宝泰隆,737.84,2014-04-01 15:00:00,1328.112
2014-04-01 15:00:00,1078.3488,15964704670070,14.78,91200.0,603001.XSHG,15964704670239,CLOSE,SELL,奥康国际,1347.936,2014-04-01 15:00:00,2426.2848
2014-04-01 15:00:00,59.245056000000005,15964704670071,8.32,8901.0,000415.XSHE,15964704670240,CLOSE,SELL,渤海租赁,74.05632000000001,2014-04-01 15:00:00,133.301376
2014-04-01 15:00:00,51.843351999999996,15964704670072,4.51,14369.0,000488.XSHE,15964704670241,CLOSE,SELL,晨鸣纸业,64.80418999999999,2014-04-01 15:00:00,116.64754199999999
2014-04-01 15:00:00,174.75681600000001,15964704670073,3.87,56446.0,000683.XSHE,15964704670242,CLOSE,SELL,远兴能源,218.44602000000003,2014-04-01 15:00:00,393.20283600000005
2014-04-01 15:00:00,41.536712,15964704670074,11.27,4607.0,000799.XSHE,15964704670243,CLOSE,SELL,酒鬼酒,51.92089,2014-04-01 15:00:00,93.45760200000001
2014-04-01 15:00:00,281.768504,15964704670075,3.83,91961.0,000927.XSHE,15964704670244,CLOSE,SELL,*ST夏利,352.21063000000004,2014-04-01 15:00:00,633.979134
2014-04-01 15:00:00,291.58584,15964704670076,5.53,65910.0,000931.XSHE,15964704670245,CLOSE,SELL,中关村,364.4823,2014-04-01 15:00:00,656.0681400000001
2014-04-01 15:00:00,415.11312000000004,15964704670077,9.21,56340.0,002064.XSHE,15964704670246,CLOSE,SELL,华峰氨纶,518.8914000000001,2014-04-01 15:00:00,934.0045200000002
2014-04-01 15:00:00,110.08980000000001,15964704670078,14.25,9657.0,002461.XSHE,15964704670247,CLOSE,SELL,珠江啤酒,137.61225,2014-04-01 15:00:00,247.70204999999999
2014-04-01 15:00:00,37.897200000000005,15964704670079,8.25,5742.0,600037.XSHG,15964704670248,CLOSE,SELL,歌华有线,47.3715,2014-04-01 15:00:00,85.2687
2014-04-01 15:00:00,48.230728,15964704670080,12.61,4781.0,600112.XSHG,15964704670249,CLOSE,SELL,ST天成,60.28841,2014-04-01 15:00:00,108.519138
2014-04-01 15:00:00,355.880648,15964704670081,5.93,75017.0,600162.XSHG,15964704670250,CLOSE,SELL,香江控股,444.85081,2014-04-01 15:00:00,800.731458
2014-04-01 15:00:00,23.048303999999998,15964704670082,4.26,6763.0,600439.XSHG,15964704670251,CLOSE,SELL,瑞贝卡,28.81038,2014-04-01 15:00:00,51.858684
